reviewId,content
b3365d19-18d8-4cfe-95ed-eae4855c1b0d,"Gatau lagi deh, uda coba hubungin customer service tetep ga ada yang bisa bantu upgrade ke gopay plus. penolakan tidak sesuai ketentuan, pas saya tanya mana yang tidak sesuai ketentuan mereka malah ga jawab lagi, adminya jawab seadanya kayak robot. mohon diperbaiki"
4e16723d-8273-42cc-b88c-a619b16c6ae6,sangat bagus untuk menyimpan uang
a4486080-303c-4b62-927d-7361dab92085,Bagus
3db43e94-6c38-4bb2-97b4-c7cd7b106902,Aman terjamin
86c213e9-b601-4bed-bdc0-b11a0cef46ee,good
7561b1ea-9cc5-46e3-af98-0319c5c0d82a,Upgrade nya cepat Mudah transaksi nya
0d5f27fc-1401-417f-b61e-f0da9dcb7a9c,"apk gampang di gunain dan juga bagus tampilannya, smoga makin baik kedepan nya"
ce6e6e67-e659-4291-9edd-6b3772c318b3,mantep pakai gopay transfer & bayar apa aja jadi lbih gampanggg
704ab151-b84c-48a4-bc4e-8c062788a169,Masak udah didownload bilangnya belum hadir dikotamu...nyesel deh download aplikasi ini
ec0c43fd-1a0d-4e31-a148-33d0e0855557,Baik
f50655b7-0cf4-416e-a01c-e0c951b8f2d2,pernah main ini
053383db-192d-4578-9be1-787cd860e585,Recomendasi banget sih buat pembayaran lebih mudah lebih segalanya pokok nya
645b8dc7-934c-48ab-b6b1-2fe11064c67d,aplikasi ok... 👍
0935d14f-af04-4f2f-8781-1b12c7c3e619,"Sejauh ini bagus mdh""an kedepannya lebih bagus"
2158f05c-ed31-49ae-9b2d-31e643c1cdc3,baik
72a936dd-4a60-40b2-9e6c-c1f41fbc72bb,Mantap
73445871-0db4-44f5-983f-228f04239bf8,Sipppp bos
321f9989-28d0-4de8-b9a1-a80a126d120b,"Apk kntl, upgrade ke gopay plus susahnya minta ampun. Udah berapa kali ulang2 foto selfi tetap salah entah darimananya yg salah pepe'. Buram enggak, udah ga pake topi semua udah saya coba tetap ga bisa....apk ppk"
cb456b47-ecb9-4863-9b5e-fe29f4dcb349,"Mantap, semoga lancar jaya selalu"
718445b0-543e-424a-9908-5f2c4227ed51,Experience User nya Asikk🤗
4eb045ce-f079-46e7-a372-5e6856101b2a,Sangat membantu
accc8362-3155-47b1-ab93-13517a11f56e,mudah di gunakan dan sangat berguna sekali
f2f07b1a-18b7-4e5c-bbea-0f6ebdb14071,Ok
13981252-8b05-49ee-a111-9805d608586b,Wauu aplikasih yng snagt lelet tpi yh lumayan
5cac3150-be8b-48a2-966e-68e7993c9ca3,Bagusss
8a3fdcaa-0ecd-4d60-bdaf-f9d5ca32386c,"Praktis, cepat dan josh deh"
eaf5d9a1-fe1f-4f63-ba38-1257039fc961,Bagus memudahkan
69970996-8541-4101-ae66-536f61bd0e75,mantaff
9ba8e083-85b1-4724-bf8c-842804118289,Sangat bagus dan membantu
d72a9172-d574-43b5-8d34-8e33ad8bbf02,Dilunasi pinjaman bukannya bagus. Pinjam lagi ga bisa harus nunggu 1 bulan. Capek deh
94e5fd7b-51c3-4e64-9d5e-8e079d2114bf,Sangat bagus dan berguna
f10145db-df7d-4835-a16b-39c99734e5b7,Trimksih gopay sgt membantu aku&aku sangat suka mengunakan gopay..Pokonya bintang lima buat gopay
ace987d7-193d-4c1d-9c4f-7a83e84eb695,Good
2b9a1630-3911-4058-b93a-8b7c0de3a083,Puas
f1b69337-586b-46b3-9387-18968deaa2f0,pokoknya puas pakai gopay
5bc3c8c8-57a3-43d9-bec8-8849601a75d3,Sangat bagus
85e63b31-f716-4f9e-baff-32360c69df9e,Saya dapat hadia ngambil uang nya gimana caranya apa kasih no rekening aja
939a6003-3642-4851-9943-498a187649b0,Ok
2027d1bc-832b-4c00-bb69-c40abbdcfb40,Bagus
6449a8e7-1ee4-4488-9766-2af4ee3f52e3,mantap
cec949e6-20e5-41e3-bc96-a5f4c7c5ab9d,Sangat membantu
8995c5a2-4bfa-4a0f-b1bb-6bb0c593b39b,Semoga gratis seumur hidup sampai kiamat TF ke bank lain...
c6509d53-02f5-4685-83e0-b48c488adde1,Aplikasi nya sanggat bagus
c2dab2be-6ba3-474a-8145-4c22dad7def5,Sangat bagus
54fc0945-837d-4af0-a519-aca96e0a3f81,😭😭😭
6e8a1f9e-ca25-4926-bff4-91c99ba86c4e,Oke
b3e8423c-06ef-4364-ba50-4f88e83bfab1,tidak terlalu ribet
9a7566ab-9263-4f01-944b-383725d13439,Mempermudah segala transaksi
79dbb5dc-83d2-48be-b7ee-e09ceb397319,ok dan mantap cepat dengan hitungan menit mentrasfer ke semua
69fc975b-bdb3-4101-8eaa-843442e68499,Tolong segera tambahkan wilayah kota Singkawang.
aeeff696-41e7-43d9-841e-69359049c580,nice apps
177b078e-e4ca-4dff-b868-fd78935a4a4a,Mantaaaaabh
dde55c48-3d2d-4554-89ca-578ebd7e184b,"Selama pakai gopay, segala transaksi keuangan jadi mudah"
63831e41-4e46-4799-91ec-e8008b037954,selalu mencari untung diatas pengguna phonsel
e82ff5c3-62f0-4cd8-bb68-393cbcda1ae4,Coba dulu
23b6c1d8-3a62-415a-b590-4d9d80e520dc,Pengajuan selalu ditolak 😜🤪🤪
19785ef2-53a7-460f-b270-3d099188aaf8,Mantap
d51500d8-4011-43d8-bbe5-3e7b81ad5328,Tolong buka segera di kota saya. Sukses terus GoPay
90464a4e-4b13-4409-a2a5-c4286b491781,Bagus apk.nya
8a2de3ce-f2e5-43cf-81ff-683f344d5ed3,Sangat baik
d252315c-901c-4ee8-8daf-36a04a26d210,"kenapa pakai sistem QR susah amat kebaca barcodenya. saya di parkiran hampir 20 menit habis waktu saya untuk melakukan scan pembayaran parkir lewat QR gopay. sedangkan ovo sekali scan tiket parkir langsung kebaca. jelas ini masalah bukan di hp, jaringan, atau kertas parkirnya tapi dari kualitas gopay yg masih jelek. saya punya 2 aplikasi pembayaran, gopay dan ovo. tapi saya lebih sering pakai ovo karena sistem QR nya lebih responsif."
2bd10efb-26ca-40e8-bbeb-66311d846d8b,Aplikasi bagus dan mudah untuk semua urusan
b40bd83c-c91e-4b5a-b75a-1ec118df2444,Mantap 👍👍
01266e13-abed-4bac-9b70-10edecbfceec,Sangat membantu
73ae8b0f-197b-466d-960e-78e28f1d639e,"Aplikasi e-wallet yang bisa digunakan untuk pembayaran berbagai transaksi, aplikasinya mudah digunakan dan pastinya aman"
478312ab-08a6-482d-b045-388481f27574,"Mau trf susah nya ampun, tiba tiba sinyal hilang pindah tempat masih sama sinyal hilang susah. Padahal internetan lancar"
829dd760-9749-45fc-8c2d-fbcf8a7ad2e5,Selalu andalan dengan bebas biaya admin untuk transfer dan cukup murah untuk biaya top up
5416d7e8-5834-43bc-8d9f-d93f145171f3,Ga ada diskon
0ef08d68-3b16-4c34-ae57-5b40d41764d3,mantap transaksi ya
3fb38136-b0d1-4645-b8b8-1597cb9939fa,Transfer gratis mantap
440719f5-db59-40a2-9800-0c01c293293b,mantappp
64e682d9-1145-4641-a9df-a155ebd188c5,Aplikasi yang sangat membantu
395f5eff-9bab-4f38-bd25-4acbcc9ab49e,Gacor wak
4aae00c2-e7b9-4aac-8e6d-403f241ce949,Like it
fb131261-e950-4153-a3b8-db48547d1dea,mantap
acda5465-ec0c-445d-88e5-69a4b2da2c48,Mantap menu transfer gratis dan cepat
9adf21b6-e6cb-413a-beac-cec1f674727f,"Wow...mantap, transaksinya cepat"
200966fa-47e5-4736-aae1-f476e0472bf8,Aplikasi nya bagus simple ga ribet. Lancar & sangat efisien digunakan
f61d304c-5780-462c-8a4c-f90d03fab563,Mantaaaap.....
21bdfab2-e6c2-4c40-8168-127380d0dd5e,sangat membantu
73ea0967-a60e-4fe5-855e-503d8909376a,sy suka pakai GO-PAY mudah cepat
7206e6ee-5c90-47ae-b5f4-40207ddbbdba,"Yah,bagus cukap puas"
9c0b1a24-14ed-434f-b275-43d5fe731ac5,Hadir
662e818d-df52-449f-aa63-b0c343342bab,"Kok Gabisa Masuk,Ngantri woi.... Klo Buat APK yg Bener napa"
97c9a40c-1919-4e4f-9bd9-5ebb1c402f4c,Lumayan membantu
e3163769-5ef2-4e31-a87a-0851d669cf57,kalok ga niat jualan pulsa janga jualan pulsa beli pulsa nunggu masuk 30mnt keburu kesedot pulsa nya anjg
ac2d441c-161f-462b-979d-790008254c94,"Aplikasinya bagus ,mempermudah pembayaran lengkap juga sejauh ini belum ada masalah sama sekali pake aplikasi ini ,aman dan cepat beli kouta bisa beli pulsa bisa bagus"
05c9dbad-4ec7-4812-85f1-55b565ff723c,Melakukan transaksi apa aja sangat mudah
1e2a640a-95b1-44d9-885d-8011fe18cd47,transaksi lancar
66ef7f10-91c5-4bc0-8f33-cd6da6a8d44c,"aplikasi sampah tidak berguna saya sudah menunggu akun saya untuk di buka tapi tidak kunjung di buka padahal saya tidak melakukan penipuan apapun , aplikasi sampah"
ad78f6c3-d5e5-4736-aeb1-a7ff5038132d,Gud
b2fb0c49-457d-4837-b09b-701c1886d816,"Gak cuma gue doang, tapi temen-temen gue juga testimoni kalau paling gampang belanja pake gopay"
cd29be67-9610-4353-a105-07c6a83be799,Transfer mudah dan cepat
d092b776-be5b-4224-9b7c-eaa1d51008f9,Keren👍
cac16e27-743f-4bd8-96b6-bd18c597b2a6,👍👍👍👍👍👍
a0f1fc84-49fa-4768-b6e4-13800bae17ac,Gopayleter nya GK bisa di pake semua GK muncul pembayaran di mana mana aneh. Makin sulit
1c4cf275-68c9-4d71-817f-d2090027e5a1,Dari aplikasinya udah bagus cuman ada kekurangan diantara gakbisa tarik tunai di Indomaret dan gakbisa top up di counter.
6decb41c-8373-45ec-9612-6085c96f03a8,Ok
830cdbf9-867f-44dd-9b2e-7c1891e6cf7a,Aplikasinya belum hadir di kota purwokerto. Mohon untuk segera di hadirkan diseluruh indonesia. Karena saya yakin pasti akan bisa berkembang pesat.
8c3ae250-3cad-457d-8fce-561e06f5a689,mantap tanpa gangguan
71d53469-e2aa-4d31-abe7-30ad872c6fcf,selalu terbaik
68f0ac51-1f42-420f-bdf9-355e67faf9b7,"Aplikasi yang bagus,bisa untuk pembayaran apa saja"
586ba7a5-dc6b-4f0e-83fe-559b112f51c6,Baik
7770b15d-b89e-46c6-ab84-a795330c06d4,Apk ini sangat bagus dan tempat top tup nya lebih murah
4a25bc9e-7a22-4c7c-9bb2-f20611d7fa59,Semoga lebih baik dan di maksimalkan pelayanan nya.
f42d228a-4b9f-4537-a6e6-df684236c132,proses transfer cepat...mantap....
dc078360-dda8-417a-9466-8198e01a06c4,Mantap
e5bfdd7d-b2a0-4f54-b460-94f9684e4d00,mntul pke bngit bosQue👍
b65cb1bf-bfe5-4cb5-a56a-d7c8fb09e9a4,sangat cocok untuk transfer gratis
791b5343-47f1-4724-9314-b6ba5f1f639c,Very Good
f893aba5-fb06-43f1-ba5c-fa9b71600b7e,semoga bisa dapet akses payletter hehe
11bd94c1-123f-4a5d-a688-62ce14e70614,Mantap aplikasi sgt mempermudah keren
932c495f-48d4-4125-a38e-42391a0f7f51,oke
cc52c9d4-a779-4a8c-b796-b79e2acd034a,ok
e171f558-dec1-44b5-9fd7-1a8bae93d7db,Gampang sekali transaksi nya
a24dde23-5d64-4595-be82-e59333e070a0,Cepat. Tepat. Akurat. Aman
cadb66aa-ab79-402d-85f4-09491cea267a,Good....gk ribet apalagi klo mo tranfer gk kena ces
55e5cac0-5a74-4982-8ffc-45195d20f1f1,bagus
bfc9e81f-6a59-4b27-8091-bc0f10e5b939,Baguss
201d1913-af4c-4b1a-a950-6024f9d03f8a,ribet
926a4f48-5f1b-434b-bffe-ba4614a2288f,Ok lh
72d06774-5e84-48b7-a42b-98ec5d86656c,"Untuk kode Otp tidak terkirim sama sekali, padahal sinyal bagus dan nomer WA sudah benar, tetapi kode otp nya tidak muncul, sangat tidak puas dengan aplikasi ini"
b77a6907-0e9e-4ad7-bb14-5876b537aad1,"Mau beli token listrik sama bayar PDAM susahnya minta ampun, trus aja muncul notif ""wah kebanyakan nyoba""."
341eacf8-fa38-4db1-acef-2d3454c5652d,Sangat bagus
f568e9b2-4426-4822-b9f9-422e5e959a85,bgus
6ca5df4b-09d7-4a90-912a-651639924909,Mantap..transfer kemana aja gratis... kirim uang cepat landing.. top deh
26e770e9-a70d-438a-abde-ff782d016656,Membantu bgt
e43b2b71-6655-4b2e-a123-bb55f2699404,Mantap bos q
34b4c20c-c21d-4219-ab3e-b5aa3f2378f3,sangant membantu sekali untuk rumah tangga yg butuh cepat
c32e3086-69d7-4c48-b806-25b78b2c920d,gopay sip ppkonya.
a945cf6a-4780-4b90-ab37-deed042b4d27,Cepat dan praktis
936be484-36d3-47ac-9754-6c4965f341be,"To developer GOPAY Kenapa apk gopay setiap jam 22:00 WIB mau transik QRIS atau Tf bank mana pun dan Tf ke ewallet pasti tidak bisa, bacaan nya under maintenance. Masa perbaikan system setiap malam s/d jam 05:00 baru normal kembali. Apk nya sudah bagus sudah terintegrasi semua, tp sayang nya 1 ini selalu under maintenance setiap malam. Tolong jangan under maintenance setiap malam, jika lagi ada keperluan mendesak jadi terhambat, karna giliran lagi mau pembayaran atau transaksi jadi susah."
ee32a279-7d2a-4364-b11d-969ca16de1af,Lumayan bagus
9d335e12-ae71-4766-83cf-c7174669df50,Puas hati
d2e9f409-756b-4db8-b534-d922e60e495c,"mantap men, eaa"
47ad66ad-c57e-4939-9fc1-a5ac125843d6,"Penggunaan mudah gak ribet, banyak casback nya.."
d8ab707a-0728-4c7a-a1fa-d7b24b780ff9,Sejauh ini aman makasih gopay
3f3e980c-885c-42d8-ae10-f11951764916,Mantaap lah gopay
8920706a-380b-425b-b2de-fcf3aa65dcb1,👍👍👍👍👍👍👍👍
036c0953-13c6-408a-a91b-df906549ec96,Baguss dn mantap
d5e4c7c9-9efe-4169-b029-e0d647e57b75,nice..
091db555-7eeb-448b-a133-214e3ff0c6f2,Mudah cepat dan ramah pelayanannya
6be504ef-ba29-4e43-b0d0-1dd630fc5eb4,Aplikasi nya sangat bagus
733abf2b-2c31-4a3d-85a6-0e850746a8c4,Saya sangat senang pake gopay soalnya bisa menabung dan aman terus layanannya ramah sopan saya sangat suka
e1793151-0f68-437c-ae5d-2b1b2067b9c6,Recommended sih aplikasi ini. Sangat membantu dalam transaksi apapun dengan mudah
aca8a8ab-568d-41dd-a245-b4a27d87a918,good apps
c6d0d95a-2829-4cf7-a431-09d2911c7a41,Bagus kali
4906a013-b796-41b2-a4f8-6162d46b8342,Bagus sih Tapi sayang sedikit lgi perfect..andai aja bisa tranfer kmna pun tanpa harus upgrade dulu jadi gopay plus Aq yakin pasti semakin banyak orang yang pakai gopay
1387e0b6-06e8-46a3-a3de-e01db6b0bffc,Mantap
2fa8b66e-80d8-449f-84a7-836008a2a90c,Mantap jiwa
313f5af1-dc0d-40e9-bf84-e87fdce71c00,aplikasi yang sangat bagus
28948c67-3d44-4c4b-9676-715380b87f73,Good
ece5760e-118e-46c9-a019-0908906a5ef4,Simpel praktis aman
5b92c623-a7f8-4eb1-953a-24e129a1c19f,Bagus
e3d7db06-31f0-46b6-9065-8de687f30ffb,lebih gampang cara bertran saksi simpel gak ribet aku suka
4645ad92-a730-4475-af95-33e873cfff64,"Gopay aplikasi terbaik dan menguntungkan bagi saya yg sering transfer karna dengan aplikasi Gopay kita gratis transfer ke Bank manapun secara gratis, apalagi banyak voucher dan cashback yg saya dapatkan. Terimakasih Gopay!!"
217cc8d5-1806-4aee-ae11-5f611ff438b8,begitu cepat
6546323b-7809-4b96-80a7-bcd989daa963,Dompet digital yang sangat membanti
cbb6b85b-e2f0-4077-b930-8482297c3e95,Segalanya lebih mudah
7a909683-ae17-415b-b866-347ce79e9bc9,apknya sangat berguna
53370fce-d3dd-480b-a894-d789a49e1aec,ok.
22893835-6404-4b94-a393-3205dfd70c18,Ok
c562c07d-1ce9-423e-ae7a-68add0456d2b,Bagus👍
a6515144-eda2-42a4-b741-587ab13bbfb3,Mantap
94a07b1f-5358-431c-8bf9-1c5a4ba3aea7,Sangat membantu dalam pembayaran apapun aman banget nyimpan uang disini
1ba58ec3-27fe-4846-97a1-3d32b8b76091,mantap Alhamdulillah
80b3a141-b0b0-4e4e-a2c8-9d126e722fa8,Maintenance gopay gapernah sampe ganggu customernya mantep bgt
95a6a780-f961-4a76-8a24-82585118a576,Oke transfer ke mana ajah Joss
6de2d292-41dd-40b6-9810-64955691268f,sangat membantu
be743a7c-6f18-48b1-bfe3-dacf101b218a,Transfer nya lambat. Susah masuk. Gratis juga percuma atuh jek. Gimana mau banyak di pake kalau transfer nya lambat banget
c1ac6501-4a46-4d73-9d07-487226fcb3c1,So far so good.....
d6070590-c565-4cd4-9833-cdb461708042,"joss, pulsa paling murah ❤️"
14122ff7-5b3f-4d2e-8198-133c164a041e,Tolong kak atas nama sendiri kok gak masuk maasuk saldonya
1dd04860-8ef4-4f0a-9052-0ac5a3e7b645,bagus cepat lancar
e9be81cc-e77a-4c06-9b5a-c04ddf9159ec,Mantab bos kuhh
c88ab8f5-1219-44f3-a602-85d9cd6d9e86,kok berkurang uang aq di gopay
3dbddedb-b993-41b1-ae8d-29ac6430f27f,Semoga semakin sukses untuk team GOPAY
f5fa5d99-1764-42dd-85f6-3e3ee1bb83bf,Top
039cdcce-f809-424e-b962-8aa3658e3644,👍👍👍👍👍👍👌👌👌
9e8276f8-45d9-449a-b922-22527d81a322,Tolong bantu saya untuk daftar gojek
9f06ed4b-222b-436a-896e-cb9475c5b8e6,Baik
4683924d-7d96-4bd2-8dba-bf7b789f49cd,terima kasih atas bantuan kebaikan nya
f357726e-e871-4046-bef5-3dd1c7cae750,Mantan
9b5002d6-89d3-481c-be5a-7718bc05c1c9,"Sejak upgrade ke pt.mab, sangat menjengkelkan, padahal tagihan dan denda sdh dibayarkan, tapi paylater nya tidak bisa digunakan dan 2 kali mengirimkan laporan kendala paylater tidak bisa digunakan, tanpa ada solusi, dan perbaikan bisa digunakan kembali. Mohon tanggapan dari pt.mab"
701e76f2-d5b2-41c2-ab41-6d01f0ee443e,Bintang yg mengatakan
07a22cb5-8d8d-49a6-a45c-4b313ede95ce,👍👍😄
93a7b872-0dbf-4578-9559-654000f82a10,Keren euy
69b753f2-7d63-4efc-8ea6-cb3b345e6f3c,"Mantap, cuma belum bisa dicairkan di Alfamart atau Indomaret"
31153760-2de0-4909-862b-ade5bbfa7a52,Fitur Nya Lengkap Promo Juga Banyak Transfer Juga Enak Ga Ada Pajak
64ddc4f0-7548-4f37-9b42-95239f254ac1,mudah dimengerti....
94a72ff0-7a73-4ca9-87b1-ad1ee400232f,Mantapppp
af8cab1f-ca2a-4eb0-add7-d636b48eaf8f,Sangat membantu hari2 q
2fe80672-2073-4b44-8aa4-ea10874c35c4,sangat bermanfaat sekali
64b0caa1-8792-4969-84ec-2941d8bc2028,Aplikasi mantap
e73758ec-0b73-4307-8e30-c2b2cb56d2ac,Tidak bisa pinjam dana 😭😭😭
b0b1ae89-cec0-47ef-9f29-fae0d48963ad,mantap
33f94bf8-45f4-42dd-abb9-443ed8b5de96,Kenapa pas saya top up nya gak bisa masuk uang nya
0ce14134-624e-4de9-9221-61bcbc92c48f,Apk macam apaan sih ganti nomor hp aja hub customer service nya lama proses lelet soalnya nomor hp saya hilang.. Kn ada saldo nya didalam rekening gopay nya..susah bgt kalau pakai kode otp soalnya kalau kek dana enak walaupun nomor hilang tinggal pakai muka langsung bisa loginnn
d2627018-e95b-4a3a-83d4-50d579f56edf,Ggandrobaýang Gandrongbayuwangi
2596aeff-5915-42ca-9863-96b29371943f,Sangat bagus
8726cf7b-c3e4-4acf-896f-fde11a7a4195,Gratis tranfer n bayar tagihan dan topup di tambah lagi 100x
7f6f1104-b442-454d-8e0c-376a36453e39,Jelek
f15485e1-5d36-4dac-8701-6ceb14d6563c,Nyaman banget untuk transfer free ke semua bank. Apalagi bisa terintegrasi dengan Bank Jago Syariah.
b8209688-3bf8-4c5c-a8d3-6db7e82caec9,Okeh
71fdff62-eb8a-4b49-858a-da5fea1bca89,Optional. ri 1.
3267254f-0949-4a53-8306-c72f847e771f,"Saya sudah dua kali beli pulsa kartu AS lewat aplikasi Gopay ,dan pulsa tidak masuk saldo kepotong,sudah komplen dengan seperti biasa,jawaban nya sekses,setelah dicek berulang ulang tidak ada pulsa masuk,sudah dua kali kejadian.entah nyangkut dimana"
7d226bb9-1a11-484c-83bc-66543adb8795,mantap
80e9a2cc-ab55-4114-a251-8a0aa8cce8b7,Mantap
6dfe4291-90fe-4c8b-beb6-f817c6954dd1,Bagus sekali
44b75521-1524-4779-908c-84a3a98dc966,terima kasih semua
5c7103fd-7b76-4856-8859-66555c172515,fitur nya sederhana dan mudah digunakan untuk membayar transaksi kemana saja dengan cepat
966a953b-b726-454a-9604-74017abec561,bagus tambah terus cashback dan bonus2.
c8b2e1fb-3554-4325-8d6c-9a03c0a392ba,"Aplikasinya sangat membantu, mempermudah proses transaksi tanpa ribet. Recommended."
dd5e79cb-a54f-48c9-8c83-83cc2b1fd74e,Gimana aranya gbuka govay
a00326df-2052-4a31-8f16-b615e0d893eb,Mudah cara mengoperasikannya
f08aa4af-5bbc-45db-886f-43950d0eefaf,Tolong kasih tau gimana bisa saldo di gopay ada tapi tidak masuk ke saldo tabungan jago.? Uang saya tidak bisa di apa apain lagi .
36f8b9ee-94bb-495a-85ee-1c7046e57cf2,Semoga selamanya free transfer aaammmiiinnn dan maju terus
48e8ac78-998a-44a7-82cd-045f8a70f013,Sangat bagus
16826ce8-d55f-4222-a3d5-80d15dc37993,Sangat Bagus.
8fe1f325-a63b-43bb-9010-17de221ead8a,Kok tdk bisa ikutin perintahnya shg bgmn saya bisa mendapat hadiah dari Boss KING KEVIN?? 😭😭😭😭
5f3a60d1-039f-475d-9edb-ebcb7e466c34,jos
0e93a43b-1527-4e32-ae49-2ece0fba7ae5,Mantap
e09262b4-5eab-4632-81a2-de89d67a63cb,"Gak jelas. Mau daftar susah, keterangan nya selalu gak ada jaringan, internet mati. Padahal akses internet sangat bagus sekali. Sorry gua hapus nih apk gak jelas"
e7ee19c6-6293-43da-8f54-c432a05bd6fd,This makes it very easy for me
9c9ba75b-79c1-4616-bff9-7f7c16506997,aman dan ter percaya
6da31551-e66b-4cb3-a8a7-d01c918d7710,Aplikasi gopay tersedia di kota apa aja soalnya saya pakai di kota Surabaya nggak bisa kira kira kapan ya bisa tersedia di kota Surabaya
0aa7462d-92e1-4d06-8044-fe5d64df97ef,"GoPay upgrade biar bisa kirim ke applikasi DANA juga, Applikasi ini cukup bagus Terima kaaih"
22a60b51-12a4-4ce5-a437-06459611c884,Transfer ke bank gagal mele...
755ecb6b-8264-4dc1-88b9-a04e8a03677c,Lumayan
c9076513-1604-435b-8c7f-756429c91841,londri
167dd75a-5099-490d-b211-d2ed9c39739a,"Saya top up gopay belum masuk"" terus di chat di ig pun ga di bales"""
eb2fd2f7-0661-45cd-b51d-09c6e2578f80,Good
a22bb92b-78ba-4edc-854f-126253e78441,Cepet transfernyaa udah gitu gratis admin
c97aa959-212b-4e77-88de-880d12b0320c,Ntapsss apknya
00d81455-6d7a-4afd-af44-7bc225a62bd9,good
03a7c2f8-1c9a-4aee-8af6-22fd3f6f8fe7,Sangat lancar
e7493c40-0f1e-49b6-886a-cb16d1e3cfbe,ok
2453b0ef-fc9c-4cd1-af15-d97302641ebe,Nice
c1733c1f-34fb-48e6-8712-a490c0832c1a,UDH PKE PROMO CASHBACK GA DAPET UDH 2X UDH GITU BUKTINYA GAADA KECEWA
e6c0d40d-bd05-45a2-8237-62f6a83ea141,Hidup menjadi lebih mudah..
99d80a77-7ea4-4238-983a-a430417d33ed,Mantap mantap mantap mantap mantap mantap
4fbd1217-a87e-4197-ab12-4d280c691749,"Saldo saya tiba""terpotong nggak jelas"
59a56864-5604-4371-b417-1d7c9b517b3d,gopay mantap
94bfd405-3324-40c5-96ee-1cb8464e37c7,membantu
031d543a-8d86-4216-ab84-5c9487e72f5c,"teruskan berinovasi, jangan sampai ketinggalan."
75e7f61c-6077-45d1-8ed5-85efa23dd595,Gopay bikin semua transaksi jadi serba mudah. Untung ada gopay
484c2e19-a086-4183-bb0c-ea0697985292,"Gopay Semakin okey.. mantap! Tapi kenapa pemberitahuan transaksinya kok gak jelas, Mohon perbaiiki lagi.Piturnya sudah okey.."
61ed522f-f027-4543-b3ec-a5fc2c4300cc,Mantap
0f5dea25-f7d9-42fa-8ee0-07ea911c1fe4,Mantap.
a618b34b-6ee5-41c5-83fa-adea3ea17f55,Kenpa pengisian pulsanya mengalami delay...???
a1ac0fec-a04a-433f-9876-eed5f1b907e8,BUG LOE BENERIN ORANG TOP UP NYANGKUT DI GOPAY TABUNGAN.... IDUP LU NYUSAHIN....
e35298ea-584e-4cc6-80c4-7e34706cfd39,"Aplikasiny bagus, tapi setiap bulan harus upgrade ke gopay plus.jadi saya kecewa mohon di hapus upgretany biar semua bisa transfer dengan mudah"
bee2e27b-257b-4390-a930-e0704d8d9a8f,mudahnya
a3b0f589-562f-4754-9034-1f53bc03c593,mantap bangeeeettttt.. top.. sangat sangat membantu.. bintang 100 dah
2c982fb3-857b-476c-ac18-537b11291aea,"Mantap & Oke sekali, semuanya beres pakai Gopay"
e6bccc65-729d-4ccc-ad3c-76694e104446,Yop
95a1020b-a701-4c54-af10-8431bb7a3a77,Untuk gopay pinjamnya..klo bs untuk driver pembayaran cicilannya harian dipotong langsung melalui aplikasi driver (gopatrner).
bf50d55e-c7c9-4dda-87ca-21156f696c41,Bintang 1 ajalah ya terus. Gak jelas kinerja aplikasi ini. Malah mengecewakan.
7c90c844-693d-4a9d-b8d2-a87b0e6c92b7,Okelah Kalau Begitu...
67191ee0-81bb-41ed-927b-c89d00bff18f,Mantap bagus
8e7773b4-9fcb-42f2-92b8-ca8a29e47ba6,Sangat mudah digunakan
b393da5d-3914-45dc-98d6-88c7d4205f99,aplikasi yg membantu ini itu tinggal bayar.
1e0bf95f-ae24-4fa1-8dd8-1dfeb970c418,"bisa bisanya Tertulis ""aplikasi tidak hadir di kota anda"" padahal Jabodetabek loh."
987d3d97-06ad-4d72-a118-8ea459756fc4,Sungguh luar biasa aplikasi ini
e2526b99-78cb-480c-9545-2d8f6133bdf4,aplikasi bagus dan ringan.
879a5d2e-79b7-408f-85b6-a1be3a2ff580,Apk bagus 👍
0689b956-d123-42e1-ba12-1b03e3fc73a0,Mudah..cepat.akurat
db2f7d37-0a18-4300-8606-d61318c809d0,Mantap
417e65ac-ce7b-42d0-9181-f56648a74ae6,mungkin in sangat membantu keuangan saya. 🙏
fa8282a0-49da-4b17-985b-7056fbcea990,semoga ALLOH SWT memberikan keberkahan buat kt semuanya aamiin yarobbal alamin
6e612037-2a14-4c6e-a76f-4234abff471a,aplikasi sangat membantu..
b131e257-0eac-40d9-a4b3-f513fc09987b,Mudah mudahan kedepannya semakin maju
540d5ef7-38e2-4c27-9a92-9674deb20e13,Ok
ff6ab8d8-3594-400e-a36f-027b745526ce,Sangat baik tingkatkan lagi
5eb36daf-00e1-4437-a5ca-d5b0f0e57c6a,Mantul
896e1d19-006b-4409-bf88-f74c27916358,mantap
e7170cfa-7bfe-45f4-83ab-5ebe6e003dc9,"Tidak telat membayar gopaylater kok di blokir, bayar tgl 29 juni jatuh tempo tgl 1 juli kok di blokir aneh"
3c1deaa9-47c2-4463-9f45-bfea55332c7f,"Saya suka semua fitur yang ada sekarang, tolong pertahankan."
3897918d-8a70-4e7d-87f5-5f9c6bfffa7e,"Transaksi secepat kilat hanya 1 detik. Mantap tingkatkan lagii, sukses terus untuk gopay"
908bce32-dbb8-4572-a5af-2b063cee3483,👍👍👍👍👍👍👍👍👋
